"asin","product_title","average_rating","total_reviews","review_author","author_badge","badge","reviewed_product_attribute","reviewed_variant_asin","variant_review_url","review_rating","review_date","reviewed_country","review_text","review_comment_count","review_header","no_of_people_reacted_helpful","author_profile_url","url","brand","review_url","input"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Chris Z.","","","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","2.0","January 07, 2019","United States","I've struggled with bad anxiety and insomnia since I was little, so I decided to try these gummies. The positives: you don't wakeup feeling heavy, and they do put you to sleep. The negatives: at least for me and I know everybody is different, but I had trouble staying asleep, I continued to wakeup throughout the night and also had some pretty bad dreams. I even took 4 and still nothing. I continued to wakeup in the middle of the night. It just depends on how your body works honestly. Everyone is different.","","Worth a try!","1","https://www.amazon.com/gp/profile/amzn1.account.AFEUTD3VVR3MCZDQOBRI4R6FSS4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=240&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R2XGAXHFV1ZQVA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Waukee Steve","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","July 28, 2019","United States ","Super tasty and they work...I was hesitant, as I am not a big supplement user...but can't recommend these more highly.","","They taste really great & they work","","https://www.amazon.com/gp/profile/amzn1.account.AFINJG4VWCYNRS53IZCZYXASRMWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=153&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R1OTQPPB5SCHH8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Consumer","","Verified Purchase","Style: 5mg | Size: 90 Count (Pack of 1)","B079TD92GS","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD92GS/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","February 26, 2022","United States","Great taste","","Melatonin Gummies","","https://www.amazon.com/gp/profile/amzn1.account.AHEG3MM5ZGO5OXV7IJAROQBRQYXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=68&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/RN6VIQ280G0UI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","docsigns","","Verified Purchase","Style: 5mg | Size: 90 Count (Pack of 1)","B079TD92GS","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD92GS/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","August 08, 2018","United States","works","","Works","1","https://www.amazon.com/gp/profile/amzn1.account.AHDMPIQ7U3W2II6IVRVTAZ3LC2PQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=219&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R3U2HVW40AIW3I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Timothy","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","February 14, 2020","United States","The container arrived with the inner seal completely opened like it had been used.","","Container Arrived Completely Opened","","https://www.amazon.com/gp/profile/amzn1.account.AETZ77ZPVAT23ZYPCWKSQECITEUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=228&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R5557I6G55BNV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Paul C. Meeks","","Verified Purchase","Style: 10mg | Size: 140 Count (Pack of 1)","B08666GMWG","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B08666GMWG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","March 05, 2022","United States ","I really love these. The flavor is awesome and just taking 2-3 at night really helps me get to sleep.","","Helps me sleep","","https://www.amazon.com/gp/profile/amzn1.account.AHLYGUTNVUCFEGJMZLHDY6XEBADA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=245&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R1OA8LJYKOEDDO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","bbqbrisket","","","Style: 10mg | Size: 140 Count (Pack of 1)","B08666GMWG","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B08666GMWG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","August 11, 2022","United States ","The number 2 ingredient in this chewy is sugar. If stuck in teeh can cause cavities.","","Sugar can cause cavities","","https://www.amazon.com/gp/profile/amzn1.account.AFMAIUL6CDGUX45VCXPXTALET2YQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=234&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R34952ZHNG2NW5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Bryan Coulter","","Verified Purchase","Style: 10mg | Size: 140 Count (Pack of 1)","B08666GMWG","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B08666GMWG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","March 07, 2022","United States","I love the flavor of this product and it really works.","","Tasty way to help my sleep.","","https://www.amazon.com/gp/profile/amzn1.account.AEYBIIGANM3CJFCMLZGP2U4SJUZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=268&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R29ECE2JKWOI1C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Amazon Customer","","Verified Purchase","Style: 5mg | Size: 90 Count (Pack of 1)","B079TD92GS","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD92GS/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","January 20, 2020","United States","The product is great, I find after a while of taking these, it takes longer to “kick in” but it still helps me get to sleep.","","Decent melatonin gummy","","https://www.amazon.com/gp/profile/amzn1.account.AHBJZS3RZLIWMQNGUQPTE2BT423A/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=124&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R1I6YGT6X41NP8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Steven Prince","","Verified Purchase","Style: 10mg | Size: 140 Count (Pack of 1)","B08666GMWG","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B08666GMWG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","2.0","September 18, 2020","United States","Very misleading. Bottle says 10mg, Amazon says 10mg. Gummies are only 5mg each. Have to take two to get 10mg.","","Misleading Dosage Information","","https://www.amazon.com/gp/profile/amzn1.account.AG5AMO5MMKLKVUFTYS2PT2ZEZCVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=207&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R1O119WHW59TW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Nelida Ávila","","","Style: 10mg | Size: 140 Count (Pack of 1)","B08666GMWG","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B08666GMWG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","June 04, 2022","United States","Éstas son las mejores gomitas que he probado son muy buenas .","","Lo mejor","","https://www.amazon.com/gp/profile/amzn1.account.AGGFEV5JNXIF6AJ5AMXW3QXPANBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=225&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R32YUU0XFZ7M5V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Qachoo","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","May 07, 2020","United States ","It’s good and help to sleep","","Gummy","","https://www.amazon.com/gp/profile/amzn1.account.AGKXAWPCHEODW3J6KHTFOVBM6EOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=157&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R2S28EED6ULCOE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Heather Crawford","","Verified Purchase","Style: 5mg | Size: 90 Count (Pack of 1)","B079TD92GS","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD92GS/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","April 11, 2022","United States","I bought these for my husband who works shift work. He has a hard time sleeping off of graveyard and I thought we could give these a try based on the number of reviews. Let me tell you, they work like a charm. He has said he can take one gummy and feel like he is ready to sleep in about a half hour. On a typical graveyard, he'll be up by 11am. After taking one gummy when he gets home at 7am, he'll sleep until 3 or 4. He's a little groggy waking up but that could be graveyard itself. Completely worth it.","","They work!","3","https://www.amazon.com/gp/profile/amzn1.account.AEROLS5W73SXLCXLA3UKLEKOYGYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=262&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/RDQJMWITFWZNF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Brock & Jess","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","2.0","October 18, 2018","United States","not the best flavor, and they only really work if you believe it ;)","","Average gummy, mediocre flavor","","https://www.amazon.com/gp/profile/amzn1.account.AEOMTCOZNUXLQXOWTXKDBR55W4ZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=223&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R25MLO6ACHWDIK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Shirley","","Verified Purchase","Style: 5mg | Size: 90 Count (Pack of 1)","B079TD92GS","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD92GS/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","June 02, 2020","United States","This product did not disappoint me. The flavor and freshness were excellent plus the quality of sleep was good.","","Relax and sleep","","https://www.amazon.com/gp/profile/amzn1.account.AFFLOA75R64WWVH7XKFHTJM2UAOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=122&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R1QT5Z9YPS3PR9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Brenda","","Verified Purchase","Style: 5mg | Size: 90 Count (Pack of 1)","B079TD92GS","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD92GS/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","September 09, 2020","United States","These are great! I only use them when needed. Always work & no dependency.","","Great","","https://www.amazon.com/gp/profile/amzn1.account.AFAR2LAPGEDXI2SE3CC6PVEPDCNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=120&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R3MTOBUOFL5OCG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","TJones","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","August 11, 2022","United States","Did helps me go to sleep faster. It gives my sleep medication a boost... i dont feel medicated in the mornings","","It works","","https://www.amazon.com/gp/profile/amzn1.account.AHCJQUTT72RZK2VCIZQGKNAHHHKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=31&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R28R8H8FUSH0SU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Leslie M.","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","March 30, 2020","United States ","We do have to take more than 1, but they work and don't have a terrible taste.","","Our go to!","","https://www.amazon.com/gp/profile/amzn1.account.AFKULJ6QT6YSDLK2G2C34WJS4WEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=95&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R2O302Y0ASOO00/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Dan Turner","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","2.0","October 04, 2022","United States","I have bought this at Walgreens and they taste great. These ones taste horrible, so I checked the date, which wasn’t the issue. Just odd for there to be such a difference.","","Not the same as drug-store version","","https://www.amazon.com/gp/profile/amzn1.account.AFBDXCWA3DCNAFZ65BQTXI4T72KQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=59&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R2RCYQ4089AGTQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Sammy M","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","3.0","March 11, 2020","United States ","ITS NOT 10 MG ITS ONLY 5MG. YOU HAVE TO TAKE TWO FOR IT TO WORK.","","You can find cheaper at Walmart","","https://www.amazon.com/gp/profile/amzn1.account.AFMUJA53KHNNPPCL2YN32LXRXYIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=160&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R2VUACF301PG65/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Molly K","","Verified Purchase","Style: 10mg | Size: 90 Count (Pack of 1)","B079TD7HG2","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","January 28, 2021","United States","These are great..... very strong lol!","","Deep sleep","","https://www.amazon.com/gp/profile/amzn1.account.AERKI7BIA5IHZZUXOU46E53BYDGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=85&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/R1JEH1GB0XH0JH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
"B079TD7HG2","Natrol Melatonin Sleep Aid Gummy, Fall Asleep Faster, Stay Asleep Longer, 2 Gummies Per Serving, Drug Free and Gelatin Free, 10mg, 90 Strawberry Flavored Gummies","4.7","2749","Anne M.","","Verified Purchase","Style: 10mg | Size: 140 Count (Pack of 1)","B08666GMWG","https://www.amazon.com/Natrol-Melatonin-10Mg-Gummy-Count/product-reviews/B08666GMWG/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","September 29, 2020","United States ","It’s a good, natural way to fall asleep without using drugs!","","These actually work!","","https://www.amazon.com/gp/profile/amzn1.account.AHTMY2W6LRRXJ6GDFNDWQGX7NICQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B079TD7HG2/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=125&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Natrol","https://www.amazon.com/gp/customer-reviews/RVV505VB6Y8C9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B079TD7HG2","B079TD7HG2"
